pss_score,workload_hours,work_pressure_rating,recovery_sleep_hours,social_support_rating,work_life_balance_rating,shift_continuity_days,recent_trend_indicator,welfare_risk_level,data_label
31.0,46.2,5.7,5.8,5.6,7.3,1.0,-0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.5,62.4,4.5,6.7,3.9,5.6,2.0,-1.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.1,36.8,1.3,6.2,2.4,5.1,0.0,-3.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.4,35.0,9.6,5.2,4.5,3.9,1.0,4.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.6,47.5,5.8,7.7,5.6,2.7,0.0,-0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.2,57.5,6.3,6.3,7.4,8.0,20.0,2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.9,64.0,5.4,8.7,6.4,6.5,5.0,-1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.7,47.4,4.0,4.2,9.4,2.2,0.0,3.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.8,47.9,5.1,5.5,3.8,6.9,0.0,-1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
34.1,63.5,2.3,6.2,7.9,7.2,4.0,-2.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
31.0,35.0,10.0,7.6,6.1,5.6,2.0,-0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.3,48.1,3.0,6.7,7.5,8.6,5.0,-1.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.3,53.9,3.4,6.6,5.1,5.8,9.0,1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.9,56.5,4.6,4.8,8.3,2.6,3.0,-0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.6,46.9,8.1,4.8,6.6,6.1,1.0,1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.3,52.3,5.5,6.6,4.6,5.9,5.0,-0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.1,35.0,3.0,4.6,6.0,4.2,11.0,-1.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
5.5,45.4,8.0,5.6,5.5,6.5,3.0,-1.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.0,56.5,7.0,6.8,7.0,2.1,4.0,4.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.9,42.2,6.6,5.0,3.5,7.4,1.0,0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.4,52.6,6.9,8.1,5.9,3.6,2.0,-4.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.8,56.5,10.0,7.7,6.8,3.4,5.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.8,48.6,9.9,4.3,6.1,5.2,9.0,0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.0,53.7,4.1,5.1,8.8,6.3,3.0,3.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.7,42.4,8.7,3.5,7.6,5.7,5.0,2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.9,49.9,6.3,5.3,6.0,3.9,1.0,-1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.6,58.1,6.5,7.1,6.5,4.4,1.0,4.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.6,53.6,2.1,5.7,6.6,3.1,3.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.1,46.1,5.2,6.8,6.8,5.0,1.0,2.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.7,54.2,3.9,4.4,2.2,7.6,4.0,-2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.7,59.1,7.2,7.2,5.4,5.4,1.0,-4.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.6,35.0,7.6,5.5,2.9,7.1,5.0,-2.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.9,63.6,1.4,6.2,8.7,8.3,6.0,-5.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.2,48.6,5.5,6.1,5.9,4.2,2.0,4.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.1,56.3,7.7,4.7,5.6,5.0,1.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.4,64.0,5.1,4.8,7.9,9.7,4.0,-1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.3,38.3,7.0,7.4,6.9,8.3,17.0,0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.0,44.9,6.2,6.7,3.6,2.1,3.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.7,49.1,6.2,7.5,5.9,6.2,0.0,1.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.0,44.2,5.0,6.6,5.3,5.4,0.0,2.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.9,69.3,3.1,6.4,2.3,7.1,1.0,-0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.0,43.4,3.3,4.1,4.6,3.9,1.0,-1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.8,46.4,6.9,5.9,5.6,3.7,6.0,1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.8,54.0,5.5,6.2,5.8,4.0,7.0,1.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.1,40.0,5.2,8.5,2.9,4.3,1.0,0.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.2,48.0,4.7,7.0,8.4,7.0,1.0,4.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.8,55.2,4.9,8.0,5.8,3.0,1.0,-0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
0.0,48.7,7.6,6.9,6.1,4.2,8.0,-1.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.6,51.1,4.8,5.3,6.8,1.8,2.0,0.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
5.0,46.7,2.8,6.3,4.3,7.4,4.0,-1.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.3,36.9,7.0,6.5,7.0,7.9,2.0,1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.6,55.2,5.1,5.1,5.2,4.7,3.0,-1.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.3,69.5,5.6,5.7,4.1,4.8,2.0,-0.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.7,52.2,8.7,6.0,7.2,6.3,1.0,3.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.5,54.3,5.5,8.1,9.1,8.3,4.0,-0.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.6,58.9,6.1,3.7,7.5,6.2,3.0,-1.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.6,39.3,3.1,7.6,7.9,4.0,1.0,2.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.6,69.0,5.1,5.1,4.9,2.2,1.0,-2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.6,54.0,6.7,4.6,2.6,3.2,2.0,-1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.4,68.3,2.4,7.6,9.1,5.5,2.0,1.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.5,44.7,5.9,7.1,10.0,4.1,3.0,1.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.3,70.2,5.7,7.7,9.2,5.8,9.0,2.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.3,59.8,5.6,7.2,5.3,4.3,0.0,-1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.8,57.5,7.6,8.7,3.6,3.3,1.0,1.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.3,54.3,6.2,6.9,3.8,3.0,1.0,-0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.4,49.5,8.5,6.0,2.5,8.5,2.0,-1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.4,64.0,3.5,6.6,5.8,7.2,2.0,2.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.4,53.4,5.8,7.7,9.4,8.9,5.0,-1.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.6,35.0,5.7,5.3,5.7,6.5,1.0,0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
33.6,40.8,3.4,5.4,6.6,4.5,3.0,0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.9,50.1,7.4,5.8,8.9,8.0,8.0,-2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.2,55.1,10.0,3.7,5.2,5.3,8.0,1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.7,51.4,5.5,6.4,10.0,5.8,11.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.8,64.2,6.5,3.9,10.0,5.3,5.0,-4.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.1,35.0,5.7,6.3,5.7,1.0,8.0,0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.5,53.4,4.1,7.2,4.8,8.6,1.0,-1.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.5,35.0,1.9,5.6,7.5,6.4,1.0,2.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.7,59.6,4.1,8.2,5.3,6.1,0.0,-2.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.5,51.1,2.7,4.4,3.6,5.3,4.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.4,56.2,8.9,7.6,8.7,5.7,10.0,0.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.5,43.4,5.3,7.0,8.6,4.2,1.0,0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.4,64.8,4.8,4.1,6.3,6.6,4.0,1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.6,62.4,7.3,9.0,3.3,2.8,5.0,-3.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
3.0,57.8,3.3,6.1,3.4,5.8,9.0,3.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.9,50.7,4.0,5.1,6.2,6.5,4.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.6,57.8,5.6,4.5,5.0,5.0,12.0,2.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.5,44.9,7.6,5.9,5.3,6.1,1.0,1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
0.0,60.6,6.5,6.0,8.1,3.4,2.0,-0.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
33.7,68.5,6.0,6.3,7.5,3.5,3.0,-2.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.0,62.7,5.7,5.8,8.9,5.9,2.0,-1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.3,44.7,6.3,7.0,3.9,6.8,0.0,3.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.2,55.6,5.9,5.7,5.3,1.7,5.0,2.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.6,39.1,3.4,3.9,7.6,6.4,5.0,-1.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.1,57.7,5.6,6.0,6.9,4.3,5.0,-5.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.3,56.5,3.4,3.5,9.2,5.0,1.0,-0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
32.4,35.0,5.7,6.6,6.9,2.7,3.0,-0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.6,40.4,4.5,5.0,9.9,3.7,2.0,-0.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.6,49.2,10.0,6.4,7.1,7.3,0.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.5,49.0,5.4,7.8,8.2,5.5,3.0,1.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.7,39.9,2.7,5.1,5.3,4.6,0.0,2.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.1,55.9,5.2,7.5,6.0,5.2,0.0,0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.7,54.5,6.5,5.7,7.9,6.4,5.0,-3.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
36.0,50.1,8.8,8.3,9.4,6.3,0.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.6,44.4,4.3,5.8,7.5,5.2,11.0,4.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.5,62.5,2.3,5.2,5.8,7.6,3.0,0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.9,68.6,7.1,7.0,8.9,7.3,14.0,0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.3,47.2,2.7,5.7,1.4,6.2,0.0,0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.9,45.9,4.6,5.2,3.0,5.5,3.0,0.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.8,56.9,5.0,5.6,7.4,6.7,2.0,-4.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.4,48.4,5.4,6.1,6.0,6.0,6.0,-0.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.3,50.6,6.9,7.8,7.3,7.5,2.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.4,59.4,4.1,3.9,6.1,7.2,1.0,2.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.3,35.0,5.0,6.2,7.2,3.4,7.0,0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.3,65.2,5.5,6.9,4.3,3.2,2.0,-3.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.5,52.7,5.8,6.4,7.2,4.0,0.0,0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.5,47.9,5.7,7.8,8.1,7.4,2.0,-1.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.4,51.1,6.4,6.1,8.6,2.2,4.0,-2.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.2,51.6,7.2,6.0,10.0,6.2,1.0,-1.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.1,35.0,6.3,6.9,6.5,6.1,2.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.4,66.9,6.4,6.3,6.6,7.7,0.0,2.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.2,52.4,2.3,5.7,2.8,5.8,3.0,1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.2,56.4,5.6,6.8,4.9,2.7,5.0,1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.9,61.5,6.5,5.4,5.6,3.5,2.0,0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.8,41.8,7.0,5.5,8.2,3.0,2.0,0.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.5,56.7,4.1,5.6,4.7,4.3,0.0,1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.3,49.3,4.2,7.8,7.7,5.0,1.0,-4.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.8,60.5,4.4,3.5,6.0,3.1,1.0,0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.3,35.0,6.6,6.7,5.6,8.3,2.0,-2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.9,51.0,7.6,6.2,6.5,2.7,3.0,2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.9,46.0,4.7,4.2,5.2,8.1,10.0,-0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.7,56.3,7.3,6.6,5.1,7.8,0.0,0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.1,56.7,5.7,6.8,2.4,7.2,3.0,-3.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.8,44.9,5.3,6.9,5.5,4.0,3.0,2.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.2,44.9,5.1,3.5,5.0,6.1,3.0,1.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.0,50.9,7.0,7.8,4.9,2.8,7.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.6,43.0,6.2,5.3,6.9,7.2,1.0,-1.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.6,60.4,10.0,7.0,7.4,5.3,0.0,-1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
1.8,48.3,3.8,7.1,6.5,4.6,4.0,0.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.2,35.0,6.5,5.1,8.1,3.0,1.0,-1.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.1,48.3,4.4,7.0,7.2,1.0,0.0,0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.3,41.6,3.8,5.7,5.4,3.3,1.0,-4.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.6,35.7,5.5,3.7,5.0,7.6,1.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.8,39.6,5.8,7.6,6.7,4.6,3.0,3.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
34.9,53.1,10.0,5.3,7.2,5.1,1.0,0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.4,65.3,5.1,5.2,8.9,6.7,2.0,0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.6,55.1,3.2,5.7,8.5,9.0,2.0,4.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
0.0,45.9,6.0,6.5,4.9,8.1,2.0,-4.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
35.2,56.6,1.4,6.1,5.8,3.5,13.0,-1.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.6,47.4,5.3,6.9,7.4,1.5,0.0,-0.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
5.7,45.1,5.5,4.6,8.2,10.0,11.0,1.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.7,40.5,7.1,5.3,8.0,9.9,3.0,1.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
36.3,35.0,7.4,6.1,5.9,5.8,6.0,-1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.4,48.1,4.5,8.5,3.4,2.9,2.0,2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.2,53.6,5.2,6.1,3.9,7.3,2.0,-0.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.5,51.0,4.0,7.5,6.6,5.2,7.0,2.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.4,47.8,3.2,6.2,6.7,5.2,8.0,-2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.7,42.5,6.1,5.6,3.7,7.2,1.0,-0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.1,58.1,3.0,5.9,6.1,6.1,1.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.8,38.8,4.7,6.0,7.3,3.0,2.0,2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.5,59.8,3.5,6.9,3.6,4.8,8.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.3,42.0,6.6,7.8,8.3,6.7,1.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.9,44.5,9.1,6.6,5.2,6.4,4.0,1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
5.3,37.3,2.9,7.6,8.6,5.9,4.0,1.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.3,47.0,1.8,5.0,4.9,7.3,5.0,1.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.6,61.8,5.3,5.7,3.8,4.7,3.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.7,57.2,5.5,5.3,5.0,5.8,2.0,-0.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.3,61.8,5.9,6.6,5.8,1.0,12.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.4,57.2,4.6,5.8,5.2,4.5,3.0,0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.9,41.0,5.1,7.1,5.5,6.9,5.0,0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.2,48.7,6.2,5.1,6.7,4.6,1.0,-0.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.6,44.2,7.6,6.3,5.6,4.5,4.0,0.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.1,65.3,1.6,7.0,5.9,3.3,1.0,-3.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.6,40.0,4.8,3.7,2.4,7.4,1.0,1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.3,60.9,5.9,8.7,6.8,6.5,4.0,0.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.1,60.9,3.7,5.9,5.8,7.1,3.0,2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.7,70.3,9.0,3.8,9.4,1.9,4.0,0.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.8,47.9,4.2,6.4,4.0,5.1,1.0,-3.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.0,59.1,5.4,6.2,2.2,4.8,3.0,-0.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.5,74.8,6.6,6.1,7.3,4.8,2.0,-0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.4,45.8,4.3,7.4,6.7,4.2,3.0,1.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.1,36.6,1.8,7.1,3.9,4.7,1.0,-4.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.3,35.0,4.6,6.6,2.8,7.1,4.0,0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.9,59.1,7.6,6.7,9.2,1.6,6.0,1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.1,35.0,4.8,6.1,9.0,9.0,1.0,-1.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.7,48.3,3.8,8.3,1.0,6.4,1.0,0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.2,56.4,7.4,4.4,5.0,5.3,4.0,-1.3,2,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.9,53.9,4.8,6.4,9.5,7.2,4.0,-1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.8,56.3,4.5,6.3,5.0,2.5,4.0,-0.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.9,54.2,5.8,7.2,5.0,4.1,4.0,-1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.1,64.8,7.0,5.2,5.4,5.2,2.0,1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.4,42.5,10.0,4.1,3.6,8.1,2.0,-1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.3,45.2,7.2,6.4,2.4,5.3,1.0,-1.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.7,44.3,7.8,6.5,8.2,6.3,1.0,3.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.0,60.3,4.5,8.0,2.1,4.2,4.0,1.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.5,61.0,3.4,4.7,6.5,6.4,0.0,-3.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
31.1,56.5,5.6,7.6,7.9,8.8,10.0,-1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.7,63.8,5.7,9.0,3.0,7.4,6.0,0.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.8,40.2,3.3,5.7,4.1,5.2,7.0,0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.6,68.7,5.1,4.7,8.5,6.8,8.0,-3.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.7,67.2,6.3,5.7,7.1,6.6,2.0,2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.8,59.4,6.2,6.2,4.7,6.4,7.0,1.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.4,69.8,6.5,6.9,8.5,7.6,1.0,1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.9,35.4,6.1,5.5,8.5,7.6,0.0,2.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
