pss_score,workload_hours,work_pressure_rating,prolonged_duty_hours,shift_continuity_days,night_duty_hours,recovery_sleep_hours,rest_interval_hours,recovery_pattern_score,deployment_demand_score,social_support_rating,work_life_balance_rating,recent_trend_indicator,welfare_concern_level,dataset_type,provenance,data_label
14.3,42.1,9.9,5.6,10.0,2.7,8.0,15.1,0,0,4.9,7.6,0.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.9,57.0,6.6,8.0,8.0,0.1,6.2,12.0,2,0,4.3,5.7,1.2,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
11.0,46.7,4.3,4.2,0.0,5.0,6.6,15.1,0,0,4.8,4.5,1.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.5,44.1,4.3,7.8,3.0,0.8,7.9,16.3,0,0,9.8,6.8,-0.7,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
10.1,50.9,5.3,4.0,1.0,0.5,6.4,15.6,1,1,8.4,3.6,1.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
16.8,41.6,5.0,4.0,2.0,8.5,8.3,15.7,0,0,7.1,5.9,-2.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
20.0,46.5,7.7,8.4,7.0,0.1,7.0,14.3,0,0,7.8,5.8,0.9,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
16.3,40.0,5.9,4.0,3.0,19.2,7.3,13.1,0,1,2.4,6.1,-0.2,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
16.2,71.6,4.0,4.0,1.0,4.3,7.8,16.8,0,0,7.7,2.8,-0.8,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
23.7,52.4,9.3,6.2,1.0,24.5,5.7,12.2,2,2,8.1,4.3,-2.7,2,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
8.0,45.0,5.6,7.2,6.0,0.4,7.3,12.4,0,0,1.7,5.7,0.3,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
23.7,54.1,7.0,4.0,3.0,5.3,7.6,13.5,0,2,7.7,3.9,0.1,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.0,50.9,4.3,7.7,2.0,2.6,7.7,13.8,0,3,3.4,5.6,-1.8,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
26.5,49.8,6.2,4.6,1.0,11.1,6.5,14.6,0,2,2.3,4.3,-3.5,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
23.8,58.1,6.1,4.0,1.0,2.7,6.3,15.6,1,2,8.9,6.3,-3.6,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.1,59.6,1.7,7.1,11.0,1.8,6.5,12.6,1,3,4.2,7.0,-0.6,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.5,46.7,9.5,4.0,3.0,11.7,8.0,17.6,0,0,4.8,5.0,0.7,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.1,46.2,8.1,4.0,2.0,2.8,6.9,17.3,0,3,8.2,6.8,4.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
16.9,49.2,4.7,4.0,3.0,0.1,7.2,15.3,0,2,5.6,4.9,-0.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
14.5,30.0,3.3,4.0,5.0,3.0,7.5,14.6,0,2,5.8,4.9,-3.6,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
13.5,36.8,6.2,4.0,1.0,6.4,8.0,14.4,0,1,5.8,5.3,-0.5,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.1,65.7,5.7,6.6,1.0,1.8,6.5,14.0,0,1,6.9,4.5,2.8,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.4,68.4,6.2,6.3,3.0,3.4,5.5,11.9,2,1,5.7,1.5,-1.5,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.0,49.5,5.9,4.0,4.0,0.4,6.3,13.7,1,1,6.4,6.2,2.5,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
33.1,57.8,6.5,6.1,4.0,5.3,5.0,16.5,1,2,5.2,4.9,0.4,2,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.9,55.1,8.4,4.0,7.0,8.5,6.0,16.2,2,0,6.9,6.4,1.4,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.6,82.8,6.6,4.0,2.0,3.2,6.3,18.9,1,1,6.8,4.3,4.1,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.8,63.2,3.4,8.3,0.0,3.3,7.5,13.3,0,1,10.0,4.7,-4.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
23.3,50.7,8.2,4.0,11.0,0.6,7.6,14.9,0,0,5.4,4.6,2.0,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.2,42.4,8.8,4.0,2.0,1.4,7.8,14.8,0,0,5.8,7.9,-0.2,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
23.6,35.9,10.0,4.8,3.0,1.0,7.5,14.7,0,0,6.7,9.3,-2.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.0,54.0,3.3,4.0,4.0,3.9,7.4,14.3,0,1,8.1,4.5,-0.2,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.3,44.4,6.0,8.4,3.0,4.5,7.4,14.4,0,1,4.0,7.1,3.7,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
5.8,37.8,1.3,4.0,1.0,17.8,8.5,15.7,0,0,6.4,4.8,2.9,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.3,45.5,6.6,4.0,5.0,0.5,7.2,14.6,0,3,1.2,4.6,-4.4,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
11.2,41.2,4.4,4.0,6.0,5.5,8.4,18.1,0,2,5.7,5.1,-1.7,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
27.2,68.9,9.3,4.0,3.0,4.5,6.9,19.4,0,2,8.3,5.2,2.1,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.3,60.8,4.0,4.0,2.0,4.4,7.1,17.9,0,0,4.7,3.0,-0.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.5,51.9,2.1,4.0,0.0,12.4,5.0,16.7,2,1,6.6,7.4,-0.0,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
16.8,66.8,4.6,8.4,0.0,1.4,7.1,15.4,0,1,5.1,5.7,-3.5,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.8,52.8,1.5,9.7,1.0,0.2,6.9,17.0,0,3,4.5,6.1,-1.6,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
9.8,43.4,7.0,4.0,1.0,6.7,6.8,17.1,0,2,8.1,5.1,-3.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.7,67.2,1.4,4.0,11.0,2.5,5.1,14.4,1,1,4.1,5.5,-3.6,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
20.7,57.4,5.6,4.0,5.0,0.1,6.8,16.4,0,2,6.8,1.0,-2.8,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
3.7,41.6,1.3,11.9,4.0,1.7,7.4,13.7,0,0,6.8,6.3,-2.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.7,50.1,4.9,24.0,3.0,2.2,6.0,5.6,2,0,4.5,5.5,-1.7,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.1,43.2,8.8,4.0,1.0,5.8,6.0,15.0,2,1,6.5,2.8,-1.9,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.7,38.2,6.2,5.2,13.0,1.1,7.9,17.3,0,0,4.3,6.5,2.2,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
25.0,61.3,3.8,4.0,2.0,3.2,7.3,12.0,0,0,7.2,5.5,-2.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
25.4,71.1,5.4,4.0,0.0,4.0,6.3,13.1,1,2,3.6,1.3,3.1,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
16.4,38.0,5.5,4.0,2.0,3.7,8.4,15.2,0,0,5.5,4.1,-1.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
26.5,57.6,6.4,4.0,7.0,21.9,6.1,16.3,2,1,5.7,7.9,1.0,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
20.3,45.5,2.8,4.0,8.0,0.3,7.2,12.9,0,3,8.4,5.2,1.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
14.3,47.1,6.7,4.0,0.0,18.1,5.9,15.3,2,0,6.5,6.8,-2.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
7.7,46.1,1.0,4.6,8.0,5.2,5.9,17.6,2,0,8.1,7.1,-0.7,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
14.0,43.4,4.2,4.0,1.0,9.5,8.6,15.7,0,0,7.3,6.2,-1.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
13.6,52.5,4.5,4.0,0.0,3.4,7.8,17.5,0,0,7.3,6.6,0.8,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.1,43.7,6.8,4.0,7.0,3.6,6.1,14.4,1,0,5.5,2.4,-0.3,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.7,54.7,5.5,4.0,7.0,12.7,6.7,14.0,0,0,8.2,4.6,-1.6,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.0,51.5,2.7,4.0,3.0,13.6,6.6,17.3,0,1,5.5,1.0,0.3,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
10.6,49.6,3.5,4.0,3.0,1.6,6.8,16.3,0,0,2.7,2.6,0.7,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.1,42.9,5.9,4.0,6.0,1.3,7.0,13.2,0,2,5.8,4.8,4.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
14.4,46.2,5.3,4.0,5.0,4.1,7.4,14.0,0,2,7.1,4.4,0.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.2,59.6,4.3,4.0,8.0,13.8,7.0,18.7,0,2,3.0,4.8,0.0,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.3,57.0,4.5,4.0,3.0,2.3,7.1,13.8,0,1,4.4,4.8,0.9,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
13.2,42.2,6.9,4.4,12.0,6.3,7.1,17.3,0,0,3.7,5.9,-2.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
30.4,53.0,4.5,5.6,19.0,7.4,6.6,14.0,0,2,7.8,5.3,-3.8,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.6,59.5,5.3,4.0,0.0,9.0,7.2,15.6,0,1,9.5,5.2,-0.7,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.5,35.3,9.8,4.0,7.0,5.0,7.9,16.2,0,0,5.8,4.6,2.4,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.0,57.4,2.7,4.0,2.0,3.1,6.8,11.4,0,2,7.3,3.7,2.7,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
14.1,45.4,1.8,4.0,2.0,20.5,6.6,12.7,0,0,7.2,5.4,-4.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.0,57.7,7.1,4.0,3.0,5.7,6.9,15.8,0,0,9.3,4.8,1.5,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
28.5,44.4,4.1,4.0,0.0,7.8,6.7,14.2,0,2,4.9,3.9,-4.8,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.8,34.0,4.9,4.0,2.0,2.5,8.3,17.6,0,3,5.8,7.7,1.0,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
10.8,35.7,3.9,10.3,7.0,6.7,6.6,9.9,0,0,5.5,7.1,0.9,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
15.5,52.5,5.0,4.0,1.0,1.8,6.6,16.7,0,1,6.4,3.8,-3.8,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
21.6,54.6,8.7,4.0,2.0,1.7,7.4,12.8,0,1,10.0,4.7,2.2,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
25.8,43.0,7.1,4.0,10.0,7.5,6.2,14.9,2,2,6.3,8.6,3.8,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
25.1,58.4,7.2,11.9,2.0,4.4,5.4,10.3,2,0,4.5,5.0,-0.1,2,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
9.9,35.4,2.7,6.0,2.0,6.9,7.5,18.6,0,1,3.9,6.6,0.3,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
18.5,51.3,3.2,4.0,2.0,1.9,5.6,12.9,1,3,8.7,4.2,3.3,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
17.6,39.9,1.0,7.4,3.0,5.5,6.3,14.0,2,0,4.5,5.3,-2.5,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
26.8,45.5,3.9,4.0,3.0,3.5,7.8,12.1,0,3,7.5,7.7,-2.4,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
22.5,52.5,7.4,7.1,6.0,5.5,6.7,17.6,0,3,4.8,5.3,-1.8,1,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
19.0,43.4,6.5,6.9,2.0,2.1,8.3,15.2,0,0,3.7,5.5,0.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
14.3,48.2,5.1,4.0,6.0,7.5,6.0,15.9,1,2,7.4,5.3,0.1,0,SYNTHETIC_PROTOTYPE_BENCHMARK,SYNTHETIC_PROTOTYPE_DATA_NOT_REAL_PERSONNEL_DATA,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL OR SENSOR DATA
